companies_id,company_name,country,ICTR_risk_category,benchmark,ep_product,matched_activity_name,matched_reference_product,unit,multi_match,matching_certainty,matching_certainty_company_average,input_name,input_unit,input_tilt_sector,input_tilt_subsector,input_isic_4digit,input_isic_4digit_name,company_city,postcode,address,main_activity,activity_uuid_product_uuid,profile_ranking,extra_rowid
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"aluminium, primary, liquid",kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.7692307692307693,39
company15,distracted_moose,netherlands,low,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,blast furnace sludge,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.2222222222222222,41
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,boric oxide,kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.8333333333333334,42
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"diesel, burned in diesel-electric generating set, 10MW",MJ,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,1,43
company15,distracted_moose,netherlands,medium,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.6666666666666666,44
company15,distracted_moose,netherlands,low,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"hazardous waste, for underground deposit",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.3333333333333333,45
company15,distracted_moose,netherlands,medium,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"heat, district or industrial, natural gas",MJ,energy,total energy,'3530',Steam and air conditioning supply,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.6666666666666666,46
company15,distracted_moose,netherlands,low,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,inert waste,kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.14285714285714285,47
company15,distracted_moose,netherlands,low,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,iron pellet,kg,metals,iron & steel,'2410',Manufacture of basic Iron & Steel,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.15384615384615383,48
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,lubricating oil,kg,energy,oil energy,'1920',Manufacture of refined petroleum products,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,1,50
company15,distracted_moose,netherlands,medium,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,manganese,kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5384615384615384,51
company15,distracted_moose,netherlands,medium,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,refractory spent pot liner from Al electrolysis,kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.3611111111111111,52
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"refractory, basic, packed",kg,industry,other industry,'2391',Manufacture of refractory products,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.75,53
company15,distracted_moose,netherlands,medium,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"sodium hydroxide, without water, in 50% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5277777777777778,54
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"sodium hypochlorite, without water, in 15% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.7222222222222222,55
company15,distracted_moose,netherlands,low,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,tap water,kg,industry,other industry,'3600',"Water collection, treatment and supply",NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.02777777777777777,56
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"vegetable oil, refined",kg,land use,food related products,'1040',Manufacture of vegetable and animal oils and fats,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,1,57
company15,distracted_moose,netherlands,medium,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,waste mineral oil,kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5555555555555556,58
company15,distracted_moose,netherlands,high,input_unit_input_tilt_sector,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"wastewater, average",m3,industry,other industry,'3700',Sewerage,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,1,59
company15,distracted_moose,netherlands,medium,all,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,blast furnace slag,kg,NA,NA,NA,NA,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5,40
company15,distracted_moose,netherlands,medium,all,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"iron scrap, unsorted",kg,NA,NA,NA,NA,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5,49
company15,distracted_moose,netherlands,medium,input_unit,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,blast furnace slag,kg,NA,NA,NA,NA,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5,40
company15,distracted_moose,netherlands,medium,input_unit,Large scale aluminum signage,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",kg,FALSE,low,low,"iron scrap, unsorted",kg,NA,NA,NA,NA,NA,NA,NA,manufacturer/ producer,32080be2-6f2e-5677-9294-e390ee241a7f_f6161096-34e3-49c9-911e-060659b0dea1,0.5,49
company16,firebreathing_spotteddolphin,netherlands,medium,all,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,injection moulding,kg,industry,other industry,'2220',Manufacture of plastics products,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.5316455696202531,60
company16,firebreathing_spotteddolphin,netherlands,medium,all,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,"polyethylene, high density, granulate",kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.6329113924050633,61
company16,firebreathing_spotteddolphin,netherlands,medium,all,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,waste polyethylene,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.4683544303797468,62
company16,firebreathing_spotteddolphin,netherlands,high,input_isic_4digit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,injection moulding,kg,industry,other industry,'2220',Manufacture of plastics products,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,1,60
company16,firebreathing_spotteddolphin,netherlands,medium,input_isic_4digit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,"polyethylene, high density, granulate",kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.5,61
company16,firebreathing_spotteddolphin,netherlands,high,input_isic_4digit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,waste polyethylene,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.9,62
company16,firebreathing_spotteddolphin,netherlands,medium,input_tilt_sector,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,injection moulding,kg,industry,other industry,'2220',Manufacture of plastics products,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.5384615384615384,60
company16,firebreathing_spotteddolphin,netherlands,medium,input_tilt_sector,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,"polyethylene, high density, granulate",kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.6666666666666666,61
company16,firebreathing_spotteddolphin,netherlands,medium,input_tilt_sector,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,waste polyethylene,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.4871794871794872,62
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,injection moulding,kg,industry,other industry,'2220',Manufacture of plastics products,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.5084745762711864,60
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,"polyethylene, high density, granulate",kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.6440677966101694,61
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,waste polyethylene,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.423728813559322,62
company16,firebreathing_spotteddolphin,netherlands,high,input_unit_input_isic_4digit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,injection moulding,kg,industry,other industry,'2220',Manufacture of plastics products,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,1,60
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit_input_isic_4digit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,"polyethylene, high density, granulate",kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.5,61
company16,firebreathing_spotteddolphin,netherlands,high,input_unit_input_isic_4digit,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,waste polyethylene,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.875,62
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit_input_tilt_sector,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,injection moulding,kg,industry,other industry,'2220',Manufacture of plastics products,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.5,60
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit_input_tilt_sector,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,"polyethylene, high density, granulate",kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.6388888888888888,61
company16,firebreathing_spotteddolphin,netherlands,medium,input_unit_input_tilt_sector,Recycling of green waste,"treatment of kitchen and garden biowaste, home composting in heaps and containers","biowaste, kitchen and garden waste",kg,FALSE,high,high,waste polyethylene,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,65660861-e745-5139-a5ca-a240ef25f762_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a,0.4444444444444444,62
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"aluminium oxide, non-metallurgical",kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.5189873417721519,63
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,cobalt,kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.8860759493670886,64
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"hazardous waste, for incineration",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.6582278481012658,65
company17,smelly_seahorse,netherlands,low,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"hazardous waste, for underground deposit",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.3037974683544304,66
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"hydrochloric acid, without water, in 30% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.4050632911392405,67
company17,smelly_seahorse,netherlands,low,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,kaolin,kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.2911392405063291,68
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,lanthanum oxide,kg,metals,other metals,'0729',Mining of other non-ferrous metal ores,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.8734177215189873,69
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"lime, hydrated, packed",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.4936708860759494,70
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,molybdenum trioxide,kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.8227848101265823,71
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"natural gas, high pressure",m3,energy,gas energy,'3520',Manufacture of gas; distribution of gaseous fuels through mains,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.4430379746835443,72
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"nickel, class 1",kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.8481012658227848,73
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,petroleum,kg,energy,gas energy,'4661',"Wholesale of solid, liquid and gaseous fuels and related products",NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.43037974683544306,74
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,petroleum refinery,unit,construction,construction buildings,'4290',Construction of other civil engineering projects,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.9620253164556962,75
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,platinum,kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.8987341772151899,76
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"quicklime, milled, packed",kg,non-metallic minerals,cement,'2394',"Manufacture of cement, lime and plaster",NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.5063291139240507,77
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,refinery sludge,kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.620253164556962,78
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,silicone product,kg,industry,other industry,'2013',Manufacture of plastics and synthetic rubber in primary forms,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.7088607594936709,79
company17,smelly_seahorse,netherlands,medium,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"sodium hydroxide, without water, in 50% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.5443037974683544,80
company17,smelly_seahorse,netherlands,low,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,waste gypsum,kg,industry,other industry,'3821',Treatment and disposal of non-hazardous waste,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.12658227848101267,81
company17,smelly_seahorse,netherlands,high,all,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"zeolite, powder",kg,industry,other industry,'2023',"Manufacture of soap and detergents, cleaning and polishing preparations, pe",NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.759493670886076,82
company17,smelly_seahorse,netherlands,low,input_isic_4digit,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"aluminium oxide, non-metallurgical",kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.25,63
company17,smelly_seahorse,netherlands,high,input_isic_4digit,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,cobalt,kg,metals,other metals,'2420',Manufacture of basic precious and other non-ferrous metals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.875,64
company17,smelly_seahorse,netherlands,high,input_isic_4digit,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"hazardous waste, for incineration",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,1,65
company17,smelly_seahorse,netherlands,medium,input_isic_4digit,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"hazardous waste, for underground deposit",kg,industry,other industry,'3822',Treatment and disposal of hazardous waste,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.375,66
company17,smelly_seahorse,netherlands,low,input_isic_4digit,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,"hydrochloric acid, without water, in 30% solution state",kg,industry,chemicals,'2011',Manufacture of basic chemicals,NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,0.2,67
company17,smelly_seahorse,netherlands,high,input_isic_4digit,Diesel,"diesel production, petroleum refinery operation",diesel,kg,FALSE,high,high,kaolin,kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,97daddcc-25eb-56b7-86e3-5c4371e047a2_291fc06d-1b3e-4077-aabb-346b588ed24b,1,68
